date,Wind Speed,Pressure,Relative Humidity,Temperature,Solar Radiation
2011-03-28 00:00:00,4.0710830688,980.220031738,19.7374059091,26.7975139936,0
2011-03-28 01:00:00,4.2395763397,979.832763672,19.6283974512,25.9967602451,0
2011-03-28 02:00:00,4.2677564621,979.520202637,19.327744913,25.2197167406,0
2011-03-28 03:00:00,4.2284989357,979.428894043,19.1544627659,24.4745660194,0
2011-03-28 04:00:00,4.159678936,979.590820312,19.2622018681,23.7564644765,0
2011-03-28 05:00:00,4.0993700027,980.039672852,19.5171471539,23.1082274327,0
2011-03-28 06:00:00,4.0362043381,980.581604004,18.6668173979,23.4695192326,0
2011-03-28 07:00:00,3.6399695873,981.128173828,15.4272481672,26.2233813087,132
2011-03-28 08:00:00,3.4753468037,981.413574219,12.7518131802,30.4178529985,369
2011-03-28 09:00:00,4.2695140839,981.372497559,11.6160641094,34.9126458431,594
2011-03-28 10:00:00,4.4996085167,981.027526856,9.8763254122,37.6661847145,784
2011-03-28 11:00:00,4.3860268593,980.157165527,8.9308673083,39.4247376483,910
2011-03-28 12:00:00,4.2452726364,979.408203125,8.6022093689,40.3695954008,964
2011-03-28 13:00:00,4.1234107018,978.414489746,8.6507570642,40.6727831963,942
2011-03-28 14:00:00,3.9517905712,977.513244629,9.0711146252,40.1214222755,845
2011-03-28 15:00:00,3.8080453873,977.132019043,9.8843956964,38.9082401309,683
2011-03-28 16:00:00,3.6775333881,976.858825684,11.3386288558,36.976496798,472
2011-03-28 17:00:00,3.4275152683,977.224792481,13.4431144668,34.4683230827,230
2011-03-28 18:00:00,3.2866470814,977.649169922,16.1894501249,31.7137921466,14
2011-03-28 19:00:00,3.2800590992,978.602294922,17.3176289546,30.6477637522,0
2011-03-28 20:00:00,3.1970756054,979.263549805,18.5556510422,29.7059607737,0
2011-03-28 21:00:00,3.0515286922,979.22467041,19.8468376429,28.7838366374,0
2011-03-28 22:00:00,2.8962447643,979.070129394,21.1044967384,27.8112382432,0
2011-03-28 23:00:00,2.753786087,978.636047363,22.244575768,26.860643186,0
2011-03-29 00:00:00,2.6518044472,978.176635742,23.0639889839,25.9603699619,0
2011-03-29 01:00:00,2.5470626354,977.777526856,23.7597015528,25.0895755185,0
2011-03-29 02:00:00,2.6147921085,977.768859863,23.8589742427,24.2688921381,0
2011-03-29 03:00:00,2.6580569744,977.817565918,23.8496456349,23.5183638373,0
2011-03-29 04:00:00,2.6274533272,978.614196777,23.9576982196,22.8405474116,0
2011-03-29 05:00:00,2.5238080025,979.538391113,24.3347522544,22.229979373,0
2011-03-29 06:00:00,2.3639535904,980.534362793,22.9202517063,22.7952639951,0
2011-03-29 07:00:00,2.0584290028,981.565185547,17.1118423731,26.0058893441,126
2011-03-29 08:00:00,1.794249177,982.206176758,12.5623746465,30.288188869,368
2011-03-29 09:00:00,2.4459171295,982.333740234,8.9360035278,35.5498657869,592
2011-03-29 10:00:00,2.5810301304,982.280212402,7.9045229757,38.267659852,779
2011-03-29 11:00:00,2.5007116795,981.438720703,7.269074798,39.9861915596,922
2011-03-29 12:00:00,2.3800880909,980.410339356,6.9110329727,40.9029015664,976
2011-03-29 13:00:00,2.2863652706,979.720825195,6.872856645,41.0602683618,953
2011-03-29 14:00:00,2.3939602375,978.899047852,7.1599755831,40.348776876,856
2011-03-29 15:00:00,2.5308711529,978.249511719,7.8200335836,38.9296312704,693
2011-03-29 16:00:00,2.6291875839,978.316955566,8.9195453969,36.8699492014,478
2011-03-29 17:00:00,2.6592667103,978.7734375,10.7005014908,34.1402650552,225
2011-03-29 18:00:00,2.7006747723,979.397949219,13.3739720167,31.3479373375,16
2011-03-29 19:00:00,2.6876769066,980.182189941,14.8252506636,30.3493432887,0
2011-03-29 20:00:00,2.5178258419,980.703430176,16.5395025169,29.4467927277,0
2011-03-29 21:00:00,2.3383214474,980.87878418,17.8870308328,28.5429685997,0
2011-03-29 22:00:00,2.2058777809,980.684509277,18.9795591037,27.6683736625,0
2011-03-29 23:00:00,2.1350376606,980.302917481,19.9310544638,26.7721362811,0
2011-03-30 00:00:00,2.1383302212,979.904113769,20.6831925213,25.9069963119,0
2011-03-30 01:00:00,2.2250199318,979.700988769,21.2336646019,25.0794108168,0
2011-03-30 02:00:00,1.9864169359,979.483581543,23.6135635706,24.313258974,0
2011-03-30 03:00:00,1.5904996395,979.771484375,28.116254804,23.6838522804,0
2011-03-30 04:00:00,1.2242119312,980.713195801,31.1095536986,23.1015958449,0
2011-03-30 05:00:00,0.952475965,981.684570312,33.1774158212,22.5747163444,0
2011-03-30 06:00:00,0.870675981,982.569824219,32.8143683573,23.1635921565,0
2011-03-30 07:00:00,0.9596411586,983.272399902,20.1878595049,26.3349808831,130
2011-03-30 08:00:00,0.7328869104,984.025573731,13.2206481116,30.6779051178,373
2011-03-30 09:00:00,0.5091252327,984.305053711,8.6705329086,36.078267012,598
2011-03-30 10:00:00,0.8529215455,983.818176269,7.1333884688,38.6549391713,784
2011-03-30 11:00:00,0.8830612898,983.075134277,6.2864882079,40.1997241559,916
2011-03-30 12:00:00,0.8849418163,982.193481445,5.7884347079,40.9786626687,969
2011-03-30 13:00:00,0.9855104089,981.12109375,5.5368192128,40.9732689061,949
2011-03-30 14:00:00,1.3084475994,980.30078125,5.514995899,40.1840328026,851
2011-03-30 15:00:00,1.7130259275,979.846984863,5.7220405002,38.6027418232,689
2011-03-30 16:00:00,2.0629191399,979.690612793,6.2395097681,36.4147487094,479
2011-03-30 17:00:00,2.3371920586,979.788208008,7.3501062207,33.5102600388,227
2011-03-30 18:00:00,2.5871024132,980.401306152,10.0757311536,30.3780511387,17
2011-03-30 19:00:00,2.7183668613,980.770141602,10.8828242867,29.4483302398,0
2011-03-30 20:00:00,2.4010677338,981.129272461,12.6824893129,28.6580716567,0
2011-03-30 21:00:00,1.9157497883,981.2421875,16.6901792616,27.7838513958,0
2011-03-30 22:00:00,1.4356632233,980.820068359,20.2132206097,26.9906187549,0
2011-03-30 23:00:00,0.9942240119,980.713012695,23.2973854924,26.1934962101,0
2011-03-31 00:00:00,0.634086132,980.121643066,26.8137991576,25.4853310427,0
2011-03-31 01:00:00,0.4503175914,979.863342285,29.7165501493,24.7269448066,0
2011-03-31 02:00:00,0.2933481038,979.498962402,30.9528946122,23.9540483863,0
2011-03-31 03:00:00,0.5455262661,979.758422852,32.7546760319,23.2089940991,0
2011-03-31 04:00:00,0.9919288158,980.098388672,30.7340829444,22.4624702333,0
2011-03-31 05:00:00,1.4475078583,980.678955078,30.8212996881,21.7989898693,0
2011-03-31 06:00:00,1.8656131029,981.565979004,25.410389242,22.2905644216,0
2011-03-31 07:00:00,1.9951968193,982.173950195,17.299627689,25.5422990872,134
2011-03-31 08:00:00,1.989377737,982.572082519,13.0436331531,29.8019234029,366
2011-03-31 09:00:00,2.2206299305,983.12701416,8.7898525267,34.9997276425,596
2011-03-31 10:00:00,2.399597168,982.745544434,7.110961272,38.1123495384,775
2011-03-31 11:00:00,2.5962891579,981.873413086,6.3684338511,39.758300911,906
2011-03-31 12:00:00,2.778223753,980.910583496,6.0440728352,40.4797412904,965
2011-03-31 13:00:00,2.9346730709,980.146789551,5.9661961856,40.430435198,951
2011-03-31 14:00:00,2.9302136898,979.232543945,6.0288395131,39.7837551994,854
2011-03-31 15:00:00,2.9025037289,978.940856934,6.3156174905,38.4681612177,691
2011-03-31 16:00:00,2.8464415073,979.004272461,6.8542747347,36.5179378527,470
2011-03-31 17:00:00,2.7125604153,979.492492676,8.0200906614,33.7641371341,208
2011-03-31 18:00:00,2.6260290146,979.988098144,10.812692029,30.8478690342,15
2011-03-31 19:00:00,2.5354733467,980.432617188,12.2894771925,29.8066447819,0
2011-03-31 20:00:00,2.2811524868,981.217773438,14.1644100937,28.9156011642,0
2011-03-31 21:00:00,1.9701838493,981.340515137,17.0125964221,28.0076943296,0
2011-03-31 22:00:00,1.6972966194,981.036376953,20.2645784908,27.1281304763,0
2011-03-31 23:00:00,1.4119470119,980.756835938,22.2634848857,26.2794665952,0
2011-04-01 00:00:00,1.2373094559,980.375366211,23.9740011607,25.3878341272,0
2011-04-01 01:00:00,1.354246974,979.634765625,25.7050246559,24.5097191299,0
2011-04-01 02:00:00,1.1940441132,979.332580566,27.8145247208,23.6569748929,0
2011-04-01 03:00:00,0.8595093489,979.463012695,31.5526541578,22.9130228059,0
2011-04-01 04:00:00,0.8016732335,979.876525879,33.1841095527,22.2607663271,0
2011-04-01 05:00:00,1.0344135761,980.335754394,33.3007111204,21.6691344927,0
2011-04-01 06:00:00,1.4397884607,980.819458008,29.6537201384,22.2715989614,0
2011-04-01 07:00:00,1.7506278753,981.526550293,18.4557192087,25.4744664574,132
2011-04-01 08:00:00,1.7207683325,982.192138672,13.407609417,30.0273068764,364
2011-04-01 09:00:00,1.8454719782,982.287475586,9.435565481,35.107188729,585
2011-04-01 10:00:00,2.1901667118,982.129882812,7.8148793712,38.0119069154,763
2011-04-01 11:00:00,2.5740532875,981.119750977,6.9998644663,39.6541632281,878
2011-04-01 12:00:00,2.8902757168,980.133911133,6.6958148515,40.3501089117,931
2011-04-01 13:00:00,3.1896915436,979.33795166,6.728218943,40.2505757182,874
2011-04-01 14:00:00,3.2949683666,978.684814453,6.8898527859,39.5889554363,610
2011-04-01 15:00:00,3.2719509602,978.363952637,7.2328079141,38.3405126446,375
2011-04-01 16:00:00,3.1296217442,978.387390137,7.8679554597,36.4798967378,388
2011-04-01 17:00:00,2.8315751553,978.943237305,9.0377470786,33.9306421785,219
2011-04-01 18:00:00,2.5530400276,979.458007812,11.8102823542,31.1136220752,14
2011-04-01 19:00:00,2.3994224072,979.885986328,13.3714539489,30.0479052113,0
2011-04-01 20:00:00,2.3180356026,980.32434082,14.5712577976,29.1095877225,0
2011-04-01 21:00:00,2.3214900494,980.438049316,15.5343900692,28.1298255463,0
2011-04-01 22:00:00,2.4462249279,980.205444336,16.0128106447,27.1915977938,0
2011-04-01 23:00:00,2.594669342,980.038513184,16.4630093495,26.2738521688,0
2011-04-02 00:00:00,2.7707400322,979.512023926,16.8936868567,25.4082430854,0
2011-04-02 01:00:00,2.9950203896,979.19909668,17.2828726997,24.6062411323,0
2011-04-02 02:00:00,2.9692385197,979.083740234,18.2013391346,23.7994557682,0
2011-04-02 03:00:00,2.7664551735,978.886474609,19.5909185426,23.0283699381,0
2011-04-02 04:00:00,2.4712622166,979.257019043,21.4424200443,22.3396995683,0
2011-04-02 05:00:00,2.0700185299,980.270629883,24.5314090176,21.7610208728,0
2011-04-02 06:00:00,1.6563767195,981.171142578,25.7813628703,22.4852396788,0
2011-04-02 07:00:00,1.1807602644,981.915222168,16.6453214993,25.69241226,141
2011-04-02 08:00:00,0.8504077792,982.321044922,11.569285791,30.2781356476,374
2011-04-02 09:00:00,0.3403570652,982.972167969,8.1702255031,35.3763161777,590
2011-04-02 10:00:00,0.7256829739,982.658081055,7.1605391491,38.0207554215,761
2011-04-02 11:00:00,1.5368539095,982.028198242,6.798748644,39.3208894797,882
2011-04-02 12:00:00,2.2668468952,981.1328125,6.759051714,39.7089501617,927
2011-04-02 13:00:00,2.9052784443,980.272583008,6.9321023439,39.3920414591,902
2011-04-02 14:00:00,3.2396972179,979.598876953,7.1463608059,38.549496791,804
2011-04-02 15:00:00,3.3522536755,978.937561035,7.4424346738,37.2399571592,662
2011-04-02 16:00:00,3.3137443066,979.124694824,8.0026572613,35.3399507446,452
2011-04-02 17:00:00,3.1297864914,979.285827637,8.9167274411,32.9777377729,221
2011-04-02 18:00:00,2.9949419498,979.765380859,10.8184171397,30.1128419443,15
2011-04-02 19:00:00,3.1396701336,980.502685547,11.2593420012,28.8797351278,0
2011-04-02 20:00:00,3.5167093277,980.906860352,10.9735555508,27.7948884119,0
2011-04-02 21:00:00,3.9504010677,980.791625977,10.5775570821,26.6857575525,0
2011-04-02 22:00:00,4.212439537,980.748352051,10.3257922986,25.6131022359,0
2011-04-02 23:00:00,4.2486009598,980.310974121,10.3334292767,24.573068557,0
2011-04-03 00:00:00,4.1433677673,980.02331543,10.7522043578,23.6218368145,0
2011-04-03 01:00:00,3.9729528427,979.485778809,11.4427794377,22.7590124855,0
2011-04-03 02:00:00,3.9050285816,979.652648926,12.2120107909,21.9832980854,0
2011-04-03 03:00:00,3.8714194298,979.881958008,12.8935245332,21.4648792157,0
2011-04-03 04:00:00,3.7943511009,980.761413574,13.6763487083,20.9876911998,0
2011-04-03 05:00:00,3.7103254795,981.932312012,14.763191357,20.5201225616,0
2011-04-03 06:00:00,3.6079850197,982.594909668,14.7109925939,21.2862304888,0
2011-04-03 07:00:00,3.1824851036,983.66796875,12.5665823393,24.3209698065,146
2011-04-03 08:00:00,2.9003448486,984.483093262,9.6211148015,28.8554212954,378
2011-04-03 09:00:00,3.0865263939,984.928100586,6.2388204087,33.1028443025,595
2011-04-03 10:00:00,2.629168272,984.372253418,5.0622966521,35.4418295396,777
2011-04-03 11:00:00,2.3439803123,983.654052734,4.4758133099,37.0659750474,892
2011-04-03 12:00:00,2.3116643429,982.7421875,4.2251945288,37.8333043624,938
2011-04-03 13:00:00,2.4777705669,981.769348144,4.1967542553,37.8422718609,913
2011-04-03 14:00:00,2.8857221603,980.906066894,4.3437019692,37.0690576491,823
2011-04-03 15:00:00,3.3003466129,980.508728027,4.7153785701,35.6837351852,664
2011-04-03 16:00:00,3.6429598331,980.714355469,5.3256370682,33.7657462315,462
2011-04-03 17:00:00,3.8872723579,981.39074707,6.238592593,31.4093028985,223
2011-04-03 18:00:00,4.2367777824,982.260070801,7.7264903189,28.6387675846,19
2011-04-03 19:00:00,4.6741719246,983.308044434,8.7469543898,27.4141415731,0
2011-04-03 20:00:00,4.761783123,984.268249512,10.0875000966,26.4202254361,0
2011-04-03 21:00:00,4.6501808167,984.677551269,11.6218531905,25.46619759,0
2011-04-03 22:00:00,4.4404530525,984.473388672,13.1050772605,24.5869166316,0
2011-04-03 23:00:00,4.2369413376,984.161987305,14.395667608,23.7983722817,0
2011-04-04 00:00:00,4.1069951057,983.8125,15.47322989,23.1144821437,0
2011-04-04 01:00:00,4.05727911,983.237487793,16.402876033,22.4893941094,0
2011-04-04 02:00:00,4.0396847725,982.944091797,17.2277433263,21.9297004125,0
2011-04-04 03:00:00,4.0034151077,982.733276367,18.0384997561,21.3987261729,0
2011-04-04 04:00:00,3.915653944,983.187805176,18.8565832135,20.9033229112,0
2011-04-04 05:00:00,3.7996520996,983.7421875,19.7285226288,20.4146125011,0
2011-04-04 06:00:00,3.6412348747,984.377380371,18.8349989667,21.2810270381,0
2011-04-04 07:00:00,3.129250288,984.83996582,15.0941570661,24.6323412432,145
2011-04-04 08:00:00,2.6186938286,985.535522461,11.1871285347,29.1767506382,382
2011-04-04 09:00:00,2.644865036,985.835388184,7.5368745172,33.7710759723,599
2011-04-04 10:00:00,2.2386114597,985.517883301,6.0518892785,36.3265154197,776
2011-04-04 11:00:00,1.8732481003,984.691589356,5.0857218077,38.0178911521,882
2011-04-04 12:00:00,1.5454825163,983.406311035,4.5076056677,38.9327604391,934
2011-04-04 13:00:00,1.2524315119,982.247802734,4.2733167164,39.1002073741,916
2011-04-04 14:00:00,1.145398736,981.352966309,4.2410031622,38.4458064282,818
2011-04-04 15:00:00,1.2164826393,980.925964356,4.4313021041,36.9845865844,667
2011-04-04 16:00:00,1.3991039991,980.852233887,4.8702300604,34.8417643188,457
2011-04-04 17:00:00,1.6741080284,981.169128418,5.756942273,32.0020741317,225
2011-04-04 18:00:00,2.0965747833,981.378112793,8.5937751937,28.7842470787,21
2011-04-04 19:00:00,2.3839373589,981.975036621,9.6933611565,27.9268193062,0
2011-04-04 20:00:00,2.4527356625,982.594055176,10.1698224656,27.1439316426,0
2011-04-04 21:00:00,2.4138529301,982.421936035,11.0043503526,26.2359421406,0
2011-04-04 22:00:00,2.3811130524,982.387695312,11.8101857061,25.3322737797,0
2011-04-04 23:00:00,2.4175758362,982.086669922,12.3102717897,24.473329042,0
2011-04-05 00:00:00,2.4775753021,981.797485352,12.7217704855,23.6537908974,0
2011-04-05 01:00:00,2.5188860893,981.169128418,13.2769273563,22.8509574781,0
2011-04-05 02:00:00,2.0649945736,980.967407227,17.0193259217,22.1478132301,0
2011-04-05 03:00:00,1.401519537,981.236083984,21.8499767338,21.5822939025,0
2011-04-05 04:00:00,0.8539245725,981.563598633,25.0299652439,21.065165546,0
2011-04-05 05:00:00,0.6889763474,982.15826416,26.3630340346,20.5797133823,0
2011-04-05 06:00:00,1.1950736046,983.379211426,22.5364744708,21.375712809,0
2011-04-05 07:00:00,1.7651884556,984.244812012,9.8625769973,24.8364035067,149
2011-04-05 08:00:00,1.7032915354,984.944580078,6.5905196104,29.2043225834,385
2011-04-05 09:00:00,2.161000967,985.433166504,4.6507877936,34.4030122207,604
2011-04-05 10:00:00,2.2576844692,985.126770019,3.9772942192,37.0860989103,773
2011-04-05 11:00:00,2.4025783539,984.243347168,3.584699813,38.6121354002,893
2011-04-05 12:00:00,2.5815191269,983.546447754,3.3555539395,39.3189513739,938
2011-04-05 13:00:00,2.7017934322,982.686279297,3.254316748,39.333190891,911
2011-04-05 14:00:00,2.6172711849,981.743408203,3.3337682523,38.72517968,812
2011-04-05 15:00:00,2.4521794319,981.634521484,3.5645662373,37.3702118926,662
2011-04-05 16:00:00,2.2685208321,981.270080566,3.9533349561,35.2790175204,459
2011-04-05 17:00:00,2.0752174854,981.445617676,4.7716632912,32.3360311684,221
2011-04-05 18:00:00,2.1465742588,981.82232666,7.6752965446,29.0927550527,19
2011-04-05 19:00:00,2.4518249035,982.308959961,8.6491624388,28.2397503521,0
2011-04-05 20:00:00,2.488982439,982.884643555,9.3570163472,27.3241541244,0
2011-04-05 21:00:00,2.2491822243,982.776855469,11.363186514,26.3557344341,0
2011-04-05 22:00:00,1.9935297966,982.682250977,14.1867894894,25.4470956632,0
2011-04-05 23:00:00,1.8097890615,981.896484375,16.6978612929,24.5145758001,0
2011-04-06 00:00:00,1.8002759218,981.434570312,17.8593724459,23.5639041734,0
2011-04-06 01:00:00,1.864996314,981.001403809,18.4605302027,22.6872579429,0
2011-04-06 02:00:00,1.6792629957,980.832336426,20.5150713631,21.9150248654,0
2011-04-06 03:00:00,1.4141138792,980.864562988,22.3144819536,21.2919623096,0
2011-04-06 04:00:00,1.1835101843,981.125854492,24.1346114653,20.7826316818,0
2011-04-06 05:00:00,0.9003726244,982.150817871,26.9731322397,20.3927498221,0
2011-04-06 06:00:00,0.5337187648,982.854431152,29.133652694,21.3957042197,0
2011-04-06 07:00:00,0.3549436629,983.541015625,15.2128140369,24.7689284568,148
2011-04-06 08:00:00,0.469229877,984.201538086,7.5744589989,29.0324644421,376
2011-04-06 09:00:00,0.6590183973,984.623229981,5.2042102563,34.9207764931,597
2011-04-06 10:00:00,1.1593414545,984.149597168,4.3671865086,38.085590487,736
2011-04-06 11:00:00,1.6596125364,983.560241699,4.0716141841,39.7132100069,876
2011-04-06 12:00:00,2.162768364,982.697387695,4.0447955844,40.3716832838,868
2011-04-06 13:00:00,2.603209734,981.692932129,4.3234622996,39.9186503517,820
2011-04-06 14:00:00,2.8117203712,980.959350586,4.9501793382,38.129576663,399
2011-04-06 15:00:00,2.8260469437,980.63269043,5.6910978127,36.2414296552,429
2011-04-06 16:00:00,2.8154642582,980.38293457,6.5823705032,34.4431921969,368
2011-04-06 17:00:00,2.7514600754,980.556152344,7.7847149129,32.6492354068,170
2011-04-06 18:00:00,2.873347044,981.19152832,9.730758146,30.5661117452,7
2011-04-06 19:00:00,3.2701387405,981.936523438,11.0413596602,29.4197977005,0
2011-04-06 20:00:00,3.5487604141,982.712463379,12.1496596735,28.4318784815,0
2011-04-06 21:00:00,3.6890022755,982.927429199,13.0484303563,27.7000149714,0
2011-04-06 22:00:00,3.7351198196,983.096374512,13.8252783217,27.0448542654,0
2011-04-06 23:00:00,3.7348935604,982.797546387,14.5034819076,26.4457408572,0
2011-04-07 00:00:00,3.7483587265,982.197998047,15.198360895,25.8017282429,0
2011-04-07 01:00:00,3.7407007217,981.860107422,15.9047866301,25.1289472176,0
2011-04-07 02:00:00,3.3986186981,981.235473633,16.8771227847,24.2837920756,0
2011-04-07 03:00:00,2.9062922001,981.111511231,18.4541404412,23.2588717324,0
2011-04-07 04:00:00,2.4401392937,981.35949707,20.4656845353,22.5454861155,0
2011-04-07 05:00:00,1.989659667,982.19342041,22.6525062371,22.2366981704,0
2011-04-07 06:00:00,1.7917530537,982.853271484,20.7559366911,23.2572268649,0
2011-04-07 07:00:00,1.5314399004,983.11340332,15.1315034688,25.7932680591,162
2011-04-07 08:00:00,1.2518361807,983.98425293,11.6585531419,29.4886972124,387
2011-04-07 09:00:00,1.2799006701,984.118347168,8.2409047541,34.333397603,601
2011-04-07 10:00:00,1.1356924772,984.19128418,6.8746217945,37.4056736691,782
2011-04-07 11:00:00,1.1189581156,983.425292969,6.2653816106,39.0898958022,901
2011-04-07 12:00:00,1.3133580685,982.607238769,6.0257883229,39.8649599493,952
2011-04-07 13:00:00,1.6858098507,981.446166992,6.0302532985,39.9188685876,934
2011-04-07 14:00:00,2.1497087479,980.735595703,6.1863418518,39.4377930211,826
2011-04-07 15:00:00,2.6252810955,980.274719238,6.6385916843,38.1374597399,650
2011-04-07 16:00:00,3.0658845901,980.186523438,7.4000853976,36.1726420629,348
2011-04-07 17:00:00,3.5013508797,980.442871094,8.4871393425,33.6989101752,192
2011-04-07 18:00:00,4.0191221237,981.129821777,10.0967868692,30.8827769302,9
2011-04-07 19:00:00,4.5420131683,981.731323242,11.0167871898,29.4976836237,0
2011-04-07 20:00:00,4.7126002312,982.698425293,11.9707122744,28.3658692529,0
2011-04-07 21:00:00,4.6039099693,983.053466797,13.2757612958,27.2372297147,0
2011-04-07 22:00:00,4.2832422256,983.347167969,14.6802780811,26.2402854932,0
2011-04-07 23:00:00,3.9019491673,983.081359863,16.0955575612,25.3356074241,0
2011-04-08 00:00:00,3.5054144859,982.690917969,17.5356797754,24.4974469734,0
2011-04-08 01:00:00,3.1092078686,982.159484863,19.0374686622,23.7335123585,0
2011-04-08 02:00:00,2.5539200306,981.462341309,20.8771387896,23.0168679737,0
2011-04-08 03:00:00,2.036760807,981.5078125,23.4514741081,22.4117192851,0
2011-04-08 04:00:00,1.7005529404,981.891235352,26.6530578785,21.9345367851,0
2011-04-08 05:00:00,1.540465951,982.778869629,29.5197117251,21.5167420921,0
2011-04-08 06:00:00,1.4955812693,983.699523926,26.1690482685,22.4751438417,1
2011-04-08 07:00:00,1.3146417141,984.413879394,17.2907308941,25.6633896553,151
2011-04-08 08:00:00,1.0551149845,985.122192383,12.1502619065,30.4763451106,373
2011-04-08 09:00:00,0.9664661884,985.242004394,8.4934109142,35.5515089986,606
2011-04-08 10:00:00,0.8531822562,984.790832519,7.125418133,38.3895199097,780
2011-04-08 11:00:00,0.9596219659,983.738647461,6.5100029129,40.1449293697,917
2011-04-08 12:00:00,1.2702920437,982.564819336,6.4125532944,40.9483734978,955
2011-04-08 13:00:00,1.688659668,981.556823731,6.685922031,40.822418114,904
2011-04-08 14:00:00,2.1062040329,980.602539062,7.1692676752,40.0384427107,621
2011-04-08 15:00:00,2.4211573601,979.688903809,7.8483572524,38.7047846902,611
2011-04-08 16:00:00,2.7073280811,979.704589844,8.8117742661,36.8113015148,321
2011-04-08 17:00:00,3.0270144939,980.103637695,10.1090458044,34.5155861828,168
2011-04-08 18:00:00,3.4697051048,980.833740234,12.0163756982,31.8392844807,16
2011-04-08 19:00:00,3.8924586773,981.388793945,13.140108698,30.6017938347,0
2011-04-08 20:00:00,4.0141329765,982.284667969,13.9896902456,29.5518273836,0
2011-04-08 21:00:00,3.9523096085,982.63684082,14.8049102665,28.5124479039,0
2011-04-08 22:00:00,3.8173260689,982.67956543,15.6546502547,27.5876845989,0
2011-04-08 23:00:00,3.6190950871,982.812194824,16.4530595194,26.7520880128,0
2011-04-09 00:00:00,3.4059991837,982.129516602,17.1475013251,25.9765364656,0
2011-04-09 01:00:00,3.2131485939,981.716308594,17.7917543555,25.2477635331,0
2011-04-09 02:00:00,2.9878008366,981.140808106,18.4910581718,24.5924253955,0
2011-04-09 03:00:00,2.8386938572,981.201049805,19.1283416653,24.0430879737,0
2011-04-09 04:00:00,2.8294267654,981.523986816,19.6476422266,23.4635333169,0
2011-04-09 05:00:00,2.8937885761,982.256835938,20.0027487505,22.950430411,0
2011-04-09 06:00:00,2.9248867035,983.340270996,18.3825789174,23.8302134958,1
2011-04-09 07:00:00,2.550870657,984.116638184,14.3980593793,26.9935916015,156
2011-04-09 08:00:00,1.8851044178,984.709960938,10.4092278258,31.6098348691,390
2011-04-09 09:00:00,0.9718781114,985.093078613,7.2109948754,36.6639228529,616
2011-04-09 10:00:00,0.1941181272,985.035217285,6.3853784483,39.4715925781,804
2011-04-09 11:00:00,0.808935523,984.408935547,6.1812354841,41.0578879547,923
2011-04-09 12:00:00,1.2636072636,983.480224609,6.2022009357,41.8022789159,972
2011-04-09 13:00:00,1.5746797323,982.698486328,6.4220988836,41.7733465985,923
2011-04-09 14:00:00,1.7872972488,981.87097168,6.7962578229,41.1022365175,831
2011-04-09 15:00:00,1.8045028448,981.039794922,7.3414730726,39.8675696717,663
2011-04-09 16:00:00,1.6959824562,980.52545166,8.1729553908,37.993899927,360
2011-04-09 17:00:00,1.642880559,980.68170166,9.425042786,35.5035341429,183
2011-04-09 18:00:00,1.6768727303,981.010925293,11.8829934032,32.316772619,9
2011-04-09 19:00:00,1.6315951347,981.921203613,12.5703089809,31.4343154367,0
2011-04-09 20:00:00,1.6095787287,982.313171387,13.2368419868,30.673250304,0
2011-04-09 21:00:00,1.6893918514,982.852539062,14.871521249,30.0846826889,0
2011-04-09 22:00:00,1.7452349663,982.989685059,17.819311268,29.2898309631,0
2011-04-09 23:00:00,1.8237335682,982.689819336,18.2079467428,28.4334923497,0
2011-04-10 00:00:00,1.961279273,982.387268066,18.0747481453,27.6120640293,0
2011-04-10 01:00:00,2.1455106735,981.694824219,17.7128711211,26.820654692,0
2011-04-10 02:00:00,2.1423041821,981.190673828,18.2077874732,26.1093049291,0
2011-04-10 03:00:00,2.1883673668,981.317077637,18.5416984409,25.4656204857,0
2011-04-10 04:00:00,2.2891540527,981.35925293,18.6043972907,24.9095415321,0
2011-04-10 05:00:00,2.325748682,982.245117188,18.9152787736,24.4241259183,0
2011-04-10 06:00:00,2.3507802486,983.009887695,16.9870622285,25.4577427963,1
2011-04-10 07:00:00,2.2053377628,983.758239746,12.5485889755,28.681678507,143
2011-04-10 08:00:00,1.9296524525,984.294921875,9.3630880498,33.5411710389,389
2011-04-10 09:00:00,2.0452942848,984.569519043,7.5790134206,38.1571468163,614
2011-04-10 10:00:00,1.9844025373,984.191467285,7.1593070869,40.7199703794,800
2011-04-10 11:00:00,1.9892895222,983.246948242,7.0397383948,42.201606483,921
2011-04-10 12:00:00,2.1189050674,982.353515625,7.171031795,42.8153825,970
2011-04-10 13:00:00,2.3000526428,981.059570312,7.470562255,42.6712613086,944
2011-04-10 14:00:00,2.513160944,980.408081055,7.9359352117,41.8760554365,846
2011-04-10 15:00:00,2.7088594437,979.938354492,8.7240916635,40.5134972695,673
2011-04-10 16:00:00,2.8941838741,980.053955078,9.9663991191,38.5822810376,447
2011-04-10 17:00:00,3.0016767979,980.351928711,11.785433408,36.2324360194,211
2011-04-10 18:00:00,3.1572387218,981.110107422,14.3480669914,33.5597228734,32
2011-04-10 19:00:00,3.3837981224,981.724182129,15.8355663942,32.3916719095,0
2011-04-10 20:00:00,3.3758721352,982.405944824,17.096322953,31.5636272749,0
2011-04-10 21:00:00,3.2387976646,982.316589356,18.4110502627,30.7071047442,0
2011-04-10 22:00:00,3.0607869625,982.258178711,19.6745449698,29.9040071744,0
